"Ebene";"EDV-Code";"Code";"Titel";"Kurztitel"
4;"302010";"302010";"Computed tomography (CT)";""
4;"302011";"302011";"Dermatology";""
4;"302012";"302012";"Diabetology";""
4;"302013";"302013";"Medical diagnostics";""
4;"302014";"302014";"Endocrinology";""
4;"302015";"302015";"Experimental surgery";""
4;"302016";"302016";"Gastroenterology";""
4;"302017";"302017";"Obstetrics";""
4;"302018";"302018";"Vascular surgery";""
4;"302019";"302019";"Geriatrics";""
4;"302020";"302020";"Gerontology";""
4;"302021";"302021";"History of psychiatry";""
4;"302022";"302022";"Gynaecology";""
4;"302023";"302023";"Ear, nose and throat medicine";""
4;"302024";"302024";"Haematology";""
4;"302025";"302025";"Hepatology";""
4;"302026";"302026";"Heart surgery";""
4;"302027";"302027";"Hearing, voice and language disorders";""
4;"302028";"302028";"Hyperbaric medicine";""
4;"302029";"302029";"Implantology";""
4;"302030";"302030";"Internal medicine";""
4;"302031";"302031";"Intensive care medicine";""
4;"302032";"302032";"Cardiology";""
4;"302033";"302033";"Jaw surgery";""
4;"302034";"302034";"Orthodontics";""
4;"302035";"302035";"Paediatrics and adolescent medicine";""
4;"302036";"302036";"Child and adolescent psychiatry";""
4;"302037";"302037";"Paediatric surgery";""
4;"302038";"302038";"Clinical neuropsychology";""
4;"302039";"302039";"Complementary medicine";""
4;"302040";"302040";"Laboratory diagnostics";""
4;"302041";"302041";"Laser surgery";""
4;"302042";"302042";"Logopedics";""
4;"302043";"302043";"Magnetic resonance imaging (MRI)";""
4;"302044";"302044";"Medical physics";""
4;"302045";"302045";"Medical psychology";""
4;"302046";"302046";"Medical psychotherapy";""
4;"302047";"302047";"Microsurgery";""
4;"302048";"302048";"Minimally invasive surgery";""
4;"302049";"302049";"Neonatology";""
4;"302050";"302050";"Nephrology";""
4;"302051";"302051";"Neurosurgery";""
4;"302052";"302052";"Neurology";""
4;"302053";"302053";"Emergency medicine";""
4;"302054";"302054";"Nuclear medicine";""
4;"302055";"302055";"Oncology";""
4;"302056";"302056";"Oncological surgery";""
4;"302057";"302057";"Orthopaedics";""
4;"302058";"302058";"Palliative medicine";""
4;"302059";"302059";"Periodontology";""
4;"302060";"302060";"Perinatology";""
4;"302061";"302061";"Physical medicine";""
4;"302062";"302062";"Plastic and reconstructive surgery";""
4;"302063";"302063";"Multiple trauma care";""
4;"302064";"302064";"Prenatal diagnostics";""
4;"302065";"302065";"Clinical psychiatry";""
4;"302066";"302066";"Psychopathology";""
4;"302067";"302067";"Psychosomatics";""
4;"302068";"302068";"Pulmology";""
4;"302069";"302069";"Radiosurgery";""
4;"302070";"302070";"Radiodiagnostics";""
4;"302071";"302071";"Radiology";""
4;"302072";"302072";"Rheumatology";""
4;"302073";"302073";"Sleep medicine";""
4;"302074";"302074";"Pain medicine";""
4;"302075";"302075";"Sonography";""
4;"302076";"302076";"Social psychiatry";""
4;"302077";"302077";"Stem cell transplantation";""
4;"302078";"302078";"Metabolic diseases";""
4;"302079";"302079";"Radiation protection";""
4;"302080";"302080";"Radiotherapy";""
4;"302081";"302081";"Thoracic surgery";""
4;"302082";"302082";"Transfusion medicine";""
4;"302083";"302083";"Transplant surgery";""
4;"302084";"302084";"Transplantation medicine";""
4;"302085";"302085";"Trauma surgery";""
4;"302086";"302086";"Urology";""
4;"302087";"302087";"Venereology";""
4;"302088";"302088";"Dentistry";""
4;"302089";"302089";"Reproductive medicine";""
4;"302090";"302090";"General practice";""
4;"302091";"302091";"Immunotherapy";""
4;"302092";"302092";"Oral surgery";""
4;"302093";"302093";"Restorative dentistry";""
2;"303";"303";"Health Sciences";""
3;"3030";"3030";"Health Sciences";""
4;"303001";"303001";"Occupational medicine";""
4;"303002";"303002";"Bacteriology";""
4;"303003";"303003";"Occupational diseases";""
4;"303004";"303004";"Kinesiology";""
4;"303005";"303005";"Sports biomechanics";""
4;"303006";"303006";"Dietetics";""
4;"303007";"303007";"Epidemiology";""
4;"303008";"303008";"Ergonomics";""
4;"303009";"303009";"Nutritional sciences";""
4;"303010";"303010";"Health economics";""
4;"303011";"303011";"Health policy";""
4;"303012";"303012";"Health sciences";""
4;"303013";"303013";"Hygiene";""
4;"303014";"303014";"Vaccine protection";""
4;"303015";"303015";"Hospital hygiene";""
4;"303016";"303016";"Hospital management";""
4;"303017";"303017";"Food hygiene";""
4;"303018";"303018";"Air hygiene";""
4;"303019";"303019";"Medical ethics";""
4;"303020";"303020";"Medical microbiology";""
4;"303021";"303021";"Medical rehabilitation";""
4;"303022";"303022";"Palliative care";""
4;"303023";"303023";"Parasitology";""
4;"303024";"303024";"Nursing science";""
4;"303025";"303025";"Preventive medicine";""
4;"303026";"303026";"Public health";""
4;"303027";"303027";"Social medicine";""
4;"303028";"303028";"Sport science";""
4;"303029";"303029";"Addiction research";""
4;"303030";"303030";"Training science";""
4;"303031";"303031";"Tropical medicine";""
4;"303032";"303032";"Environmental hygiene";""
4;"303033";"303033";"Environmental medicine";""
4;"303034";"303034";"Virology";""
4;"303035";"303035";"Water hygiene";""
4;"303036";"303036";"Patient safety";""
4;"303037";"303037";"Occupational therapy";""
4;"303038";"303038";"Physiotherapy";""
4;"303039";"303039";"Radiological technology";""
4;"303040";"303040";"Health services research";""
2;"304";"304";"Medical Biotechnology";""
3;"3040";"3040";"Medical Biotechnology";""
4;"304001";"304001";"Medical biotechnology related ethics";""
4;"304002";"304002";"Genetic diagnostics";""
4;"304003";"304003";"Genetic engineering";""
4;"304004";"304004";"Gene therapy";""
4;"304005";"304005";"Medical biotechnology";""
4;"304006";"304006";"Pharmacogenomics";""
4;"304007";"304007";"Tissue engineering";""
4;"304008";"304008";"Regenerative medicine";""
2;"305";"305";"Other Human Medicine, Health Sciences";""
3;"3051";"3051";"Forensic Medicine";""
4;"305101";"305101";"Bloodstain pattern analysis";""
4;"305102";"305102";"DNA analysis (Forensic medicine)";""
4;"305103";"305103";"Forensic biology";""
4;"305104";"305104";"Forensic chemistry";""
4;"305105";"305105";"Forensic psychiatry";""
4;"305106";"305106";"Forensic radiology";""
4;"305107";"305107";"Forensic toxicology";""
4;"305108";"305108";"Forensic human medicine";""
4;"305109";"305109";"Forensic anthropology";""
3;"3059";"3059";"Human Medicine, Health Sciences not elsewhere classified";""
4;"305901";"305901";"Computer-aided diagnosis and therapy";""
4;"305902";"305902";"Gender medicine";""
4;"305903";"305903";"History of medicine";""
4;"305904";"305904";"Medical documentation";""
4;"305905";"305905";"Medical informatics";""
4;"305906";"305906";"Medical cybernetics";""
4;"305907";"305907";"Medical statistics";""
4;"305908";"305908";"Sports medicine";""
4;"305909";"305909";"Stress research";""
4;"305910";"305910";"Traffic medicine";""
1;"4";"4";"AGRICULTURAL SCIENCES, VETERINARY MEDICINE";""
2;"401";"401";"Agriculture and Forestry, Fishery";""
3;"4011";"4011";"Cultivation of Land, Horticulture";""
4;"401101";"401101";"Cultivation of land";""
4;"401102";"401102";"Irrigation management";""
4;"401103";"401103";"Horticulture";""
4;"401104";"401104";"Vegetable growing";""
4;"401105";"401105";"Grain cultivation";""
4;"401106";"401106";"Landscape conservation";""
4;"401107";"401107";"Agricultural engineering";""
4;"401108";"401108";"Fruit growing";""
4;"401109";"401109";"Organic farming";""
4;"401110";"401110";"Plant cultivation";""
4;"401111";"401111";"Plant nutrition";""
4;"401112";"401112";"Plant protection";""
4;"401113";"401113";"Plant breeding";""
4;"401114";"401114";"Seed breeding";""
4;"401115";"401115";"Seed cultivation";""
4;"401116";"401116";"Special crops";""
4;"401117";"401117";"Viticulture";""
4;"401118";"401118";"Cultivation of ornamental plants";""
4;"401119";"401119";"Field forage growing";""
3;"4012";"4012";"Forestry and Wood Industry";""
4;"401201";"401201";"Forest entomology";""
4;"401202";"401202";"Forest pathology";""
4;"401203";"401203";"Forest protection";""
4;"401204";"401204";"Forest engineering";""
4;"401205";"401205";"Forestry";""
4;"401206";"401206";"Wood industry";""
4;"401207";"401207";"Silviculture";""
4;"401208";"401208";"Forest ecology";""
4;"401209";"401209";"Forest growth";""
3;"4019";"4019";"Agriculture and Forestry, Fishery not elsewhere classified";""
4;"401901";"401901";"Soil erosion";""
4;"401902";"401902";"Soil science";""
4;"401903";"401903";"Fishery";""
4;"401904";"401904";"History of agriculture and forestry";""
4;"401905";"401905";"Renewable resources";""
4;"401906";"401906";"Game management";""
2;"402";"402";"Animal Breeding, Animal Production";""
3;"4020";"4020";"Animal Breeding, Animal Production";""
4;"402001";"402001";"Apiology";""
4;"402002";"402002";"Ichthyology";""
4;"402003";"402003";"Meat hygiene";""
4;"402004";"402004";"Meat production";""
4;"402005";"402005";"Feed analysis";""
4;"402006";"402006";"Pet breeding";""
4;"402007";"402007";"Apiculture";""
4;"402008";"402008";"Artificial insemination";""
4;"402009";"402009";"Food testing";""
4;"402010";"402010";"Milk hygiene";""
4;"402011";"402011";"Milk production";""
4;"402012";"402012";"Livestock ethology";""
4;"402013";"402013";"Animal nutrition";""
4;"402014";"402014";"Animal husbandry";""
4;"402015";"402015";"Animal production";""
4;"402016";"402016";"Animal welfare";""
4;"402017";"402017";"Animal breeding";""
4;"402018";"402018";"Laboratory animal science";""
2;"403";"403";"Veterinary Medicine";""
3;"4030";"4030";"Veterinary Medicine";""
4;"403001";"403001";"Veterinary anaesthesiology";""
4;"403002";"403002";"Veterinary anatomy";""
4;"403003";"403003";"Veterinary andrology";""
4;"403004";"403004";"Veterinary ophthalmology";""
4;"403005";"403005";"Veterinary bacteriology";""
4;"403006";"403006";"Veterinary diagnostic imaging";""
4;"403007";"403007";"Veterinary surgery";""
4;"403008";"403008";"Veterinary diagnostics";""
4;"403009";"403009";"Veterinary embryology";""
4;"403010";"403010";"Veterinary obstetrics";""
4;"403011";"403011";"Forensic veterinary medicine";""
4;"403012";"403012";"History of veterinary medicine";""
4;"403013";"403013";"Veterinary gynaecology";""
4;"403014";"403014";"Veterinary histology";""
4;"403015";"403015";"Veterinary hygiene";""
4;"403016";"403016";"Veterinary immunology";""
4;"403017";"403017";"Veterinary internal medicine";""
4;"403018";"403018";"Veterinary laboratory diagnostics";""
4;"403019";"403019";"Veterinary medical biochemistry";""
4;"403020";"403020";"Veterinary medical chemistry";""
4;"403021";"403021";"Veterinary neurology";""
4;"403022";"403022";"Veterinary orthopaedics";""
4;"403023";"403023";"Veterinary parasitology";""
4;"403024";"403024";"Veterinary pathology";""
4;"403025";"403025";"Veterinary pharmacology";""
4;"403026";"403026";"Veterinary physiology";""
4;"403027";"403027";"Veterinary phytotherapy";""
4;"403028";"403028";"Animal nutrition";""
4;"403029";"403029";"Control of animal diseases";""
4;"403030";"403030";"Veterinary toxicology";""
4;"403031";"403031";"Veterinary virology";""
4;"403032";"403032";"Veterinary dentistry";""
4;"403033";"403033";"Veterinary regenerative medicine";""
4;"403034";"403034";"Veterinary pain medicine";""
4;"403035";"403035";"Herd health management";""
4;"403036";"403036";"Veterinary critical care medicine";""
2;"404";"404";"Agricultural Biotechnology, Food Biotechnology";""
3;"4040";"4040";"Agricultural Biotechnology, Food Biotechnology";""
4;"404001";"404001";"Agricultural biotechnology";""
4;"404002";"404002";"Biopharming";""
4;"404003";"404003";"Agricultural and food biotechnology related ethics";""
4;"404004";"404004";"Fermentation";""
4;"404005";"404005";"Fermentation technology";""
4;"404006";"404006";"Genetic engineering";""
4;"404007";"404007";"Food biotechnology";""
2;"405";"405";"Other Agricultural Sciences";""
3;"4050";"4050";"Other Agricultural Sciences";""
4;"405001";"405001";"Agroecology";""
4;"405002";"405002";"Agricultural economics";""
4;"405003";"405003";"Agricultural policy";""
4;"405004";"405004";"Sustainable agriculture";""
4;"405005";"405005";"Wildlife science";""
4;"405006";"405006";"Agricultural sociology";""
4;"405007";"405007";"Wildlife management";""
1;"5";"5";"SOCIAL SCIENCES";""
2;"501";"501";"Psychology";""
3;"5010";"5010";"Psychology";""
4;"501001";"501001";"General psychology";""
4;"501002";"501002";"Applied psychology";""
4;"501003";"501003";"Occupational psychology";""
4;"501004";"501004";"Differential psychology";""
4;"501005";"501005";"Developmental psychology";""
4;"501006";"501006";"Experimental psychology";""
4;"501007";"501007";"History of psychology";""
4;"501008";"501008";"Group dynamics";""
4;"501009";"501009";"Child and adolescent psychology";""
4;"501010";"501010";"Clinical psychology";""
4;"501011";"501011";"Cognitive psychology";""
4;"501012";"501012";"Media psychology";""
4;"501013";"501013";"Motivational psychology";""
4;"501014";"501014";"Neuropsychology";""
4;"501015";"501015";"Organisational psychology";""
4;"501016";"501016";"Educational psychology";""
4;"501017";"501017";"Psychoanalysis";""
4;"501018";"501018";"Psychological diagnostics";""
4;"501019";"501019";"Psychotherapy";""
4;"501020";"501020";"Legal psychology";""
4;"501021";"501021";"Social psychology";""
4;"501022";"501022";"Suicidology";""
4;"501023";"501023";"Depth psychology";""
4;"501024";"501024";"Behavioural therapy";""
4;"501025";"501025";"Traffic psychology";""
4;"501026";"501026";"Psychology of perception";""
4;"501027";"501027";"Music therapy";""
4;"501028";"501028";"Psychosocial support in emergencies";""
4;"501029";"501029";"Economic psychology";""
4;"501030";"501030";"Cognitive science";""
2;"502";"502";"Economics";""
3;"5020";"5020";"Economics";""
4;"502001";"502001";"Labour market policy";""
4;"502002";"502002";"Labour economics";""
4;"502003";"502003";"Foreign trade";""
4;"502004";"502004";"Banking management";""
4;"502005";"502005";"Economics of education";""
4;"502006";"502006";"Controlling";""
4;"502007";"502007";"E-commerce";""
4;"502008";"502008";"Development economics";""
4;"502009";"502009";"Corporate finance";""
4;"502010";"502010";"Public finance";""
4;"502011";"502011";"Cooperative systems";""
4;"502012";"502012";"Industrial management";""
4;"502013";"502013";"Industrial economics";""
4;"502014";"502014";"Innovation research";""
4;"502015";"502015";"Innovation management";""
4;"502016";"502016";"SME-research";""
4;"502017";"502017";"Logistics";""
4;"502018";"502018";"Macroeconomics";""
4;"502019";"502019";"Marketing";""
4;"502020";"502020";"Market research";""
4;"502021";"502021";"Microeconomics";""
4;"502022";"502022";"Sustainable economics";""
4;"502023";"502023";"NPO research";""
4;"502024";"502024";"Public economy";""
4;"502025";"502025";"Econometrics";""
4;"502026";"502026";"Human resource management";""
4;"502027";"502027";"Political economy";""
4;"502028";"502028";"Production management";""
4;"502029";"502029";"Product management";""
4;"502030";"502030";"Project management";""
4;"502031";"502031";"Public management";""
4;"502032";"502032";"Quality management";""
4;"502033";"502033";"Accounting";""
4;"502034";"502034";"Regulatory economics";""
4;"502035";"502035";"Auditing and trusts";""
4;"502036";"502036";"Risk management";""
4;"502037";"502037";"Location planning";""
4;"502038";"502038";"Taxation";""
4;"502039";"502039";"Structural policy";""
4;"502040";"502040";"Tourism research";""
4;"502041";"502041";"Environmental management";""
4;"502042";"502042";"Environmental economics";""
4;"502043";"502043";"Business consultancy";""
4;"502044";"502044";"Business management";""
4;"502045";"502045";"Behavioural economics";""
4;"502046";"502046";"Economic policy";""
4;"502047";"502047";"Economic theory";""
4;"502048";"502048";"Business ethics";""
4;"502049";"502049";"Economic history";""
4;"502050";"502050";"Business informatics";""
4;"502051";"502051";"Economic statistics";""
4;"502052";"502052";"Business administration";""
4;"502053";"502053";"Economics";""
4;"502054";"502054";"Entrepreneurship";""
4;"502055";"502055";"Distribution economics";""
4;"502056";"502056";"Auditing";""
4;"502057";"502057";"Experimental economics";""
4;"502058";"502058";"Digital transformation";""
4;"502059";"502059";"Circular economy";""
2;"503";"503";"Educational Sciences";""
3;"5030";"5030";"Educational Sciences";""
4;"503001";"503001";"General education";""
4;"503002";"503002";"Applied education";""
4;"503003";"503003";"Talent research";""
4;"503004";"503004";"Vocational studies";""
4;"503005";"503005";"Vocational education";""
4;"503006";"503006";"Educational research";""
4;"503007";"503007";"Didactics";""
4;"503008";"503008";"E-learning";""
4;"503009";"503009";"Adult education";""
4;"503010";"503010";"Subject didactics of agricultural sciences, veterinary medicine";""
4;"503011";"503011";"Subject didactics of humanities";""
4;"503012";"503012";"Subject didactics of human medicine and health sciences";""
4;"503013";"503013";"Subject didactics of natural sciences";""
4;"503014";"503014";"Subject didactics of social sciences";""
4;"503015";"503015";"Subject didactics of technical sciences";""
4;"503016";"503016";"Leisure education";""
4;"503017";"503017";"History of education";""
4;"503018";"503018";"University didactics";""
4;"503019";"503019";"Art education";""
4;"503020";"503020";"Media education";""
4;"503021";"503021";"Museum education";""
4;"503022";"503022";"Music education";""
4;"503023";"503023";"Qualification research";""
4;"503024";"503024";"Religious education";""
4;"503025";"503025";"School pedagogy";""
4;"503026";"503026";"Orthopaedagogy";""
4;"503027";"503027";"Social pedagogy";""
4;"503028";"503028";"Sport pedagogy";""
4;"503029";"503029";"Language teaching research";""
4;"503030";"503030";"Business education";""
4;"503031";"503031";"Elementary pedagogy";""
4;"503032";"503032";"Teaching and learning research";""
4;"503033";"503033";"Political education";""
4;"503034";"503034";"Inclusive education";""
4;"503035";"503035";"Sex education";""
4;"503036";"503036";"Vocal research";""
2;"504";"504";"Sociology";""
3;"5040";"5040";"Sociology";""
4;"504001";"504001";"General sociology";""
4;"504002";"504002";"Sociology of work";""
4;"504003";"504003";"Poverty and social exclusion";""
4;"504004";"504004";"Population statistics";""
4;"504005";"504005";"Educational sociology";""
4;"504006";"504006";"Demography";""
4;"504007";"504007";"Empirical social research";""
4;"504008";"504008";"Ethnography";""
4;"504009";"504009";"Ethnology";""
4;"504010";"504010";"European ethnology";""
4;"504011";"504011";"Genealogy";""
4;"504012";"504012";"Leisure research";""
4;"504013";"504013";"Gender mainstreaming";""
4;"504014";"504014";"Gender studies";""
4;"504015";"504015";"History of sociology";""
4;"504016";"504016";"Sociology of youth";""
4;"504017";"504017";"Cultural anthropology";""
4;"504018";"504018";"Sociology of culture";""
4;"504019";"504019";"Media sociology";""
4;"504020";"504020";"Medical sociology";""
4;"504021";"504021";"Migration research";""
4;"504022";"504022";"Music sociology";""
4;"504023";"504023";"Political sociology";""
4;"504024";"504024";"Sociology of law";""
4;"504025";"504025";"Sociology of religion";""
4;"504026";"504026";"Social history";""
4;"504027";"504027";"Special sociology";""
4;"504028";"504028";"Sociology of technology";""
4;"504029";"504029";"Environmental sociology";""
4;"504030";"504030";"Economic sociology";""
4;"504031";"504031";"Diversity research";""
2;"505";"505";"Law";""
3;"5050";"5050";"Law";""
4;"505001";"505001";"Labour law";""
4;"505002";"505002";"Data protection";""
4;"505003";"505003";"European law";""
4;"505004";"505004";"Financial law";""
4;"505005";"505005";"Intellectual property";""
4;"505006";"505006";"Fundamental rights";""
4;"505007";"505007";"Insolvency law";""
4;"505008";"505008";"Criminology";""
4;"505009";"505009";"Mediation";""
4;"505010";"505010";"Medical law";""
4;"505011";"505011";"Human rights";""
4;"505012";"505012";"Public law";""
4;"505013";"505013";"Private law";""
4;"505014";"505014";"Legal history";""
4;"505015";"505015";"Legal informatics";""
4;"505016";"505016";"Legal theory";""
4;"505017";"505017";"Comparative law";""
4;"505018";"505018";"Religious law";""
4;"505019";"505019";"Roman law";""
4;"505020";"505020";"Social law";""
4;"505021";"505021";"Constitutional law";""
4;"505022";"505022";"Tax law";""
4;"505023";"505023";"Criminal procedural law";""
4;"505024";"505024";"Criminal law";""
4;"505025";"505025";"Business law";""
4;"505026";"505026";"Constitutional law";""
4;"505027";"505027";"Administrative studies";""
4;"505028";"505028";"Administrative law";""
4;"505029";"505029";"International law";""
4;"505030";"505030";"Commercial law";""
4;"505031";"505031";"Civil law";""
4;"505032";"505032";"Civil procedure law";""
4;"505033";"505033";"Anti-discrimination law";""
4;"505034";"505034";"Banking and capital market law";""
4;"505035";"505035";"Building law";""
4;"505036";"505036";"Energy law";""
4;"505037";"505037";"Family and inheritance law";""
4;"505038";"505038";"Trademark and patent law";""
4;"505039";"505039";"Media law";""
4;"505040";"505040";"Sports law";""
4;"505041";"505041";"Environmental law";""
4;"505042";"505042";"Traffic law";""
4;"505043";"505043";"Competition and antitrust law";""
4;"505044";"505044";"Corporate law";""
4;"505045";"505045";"Higher education law";""
4;"505046";"505046";"Air and space law";""
4;"505047";"505047";"General procedural law";""
4;"505048";"505048";"Property law";""
4;"505049";"505049";"Arbitration law";""
4;"505050";"505050";"Animal protection law";""
4;"505051";"505051";"Legal ethics";""
4;"505052";"505052";"Insurance law";""
4;"505053";"505053";"Administrative procedural law";""
2;"506";"506";"Political Science";""
3;"5060";"5060";"Political Science";""
4;"506001";"506001";"General theory of the state";""
4;"506002";"506002";"E-government";""
4;"506003";"506003";"Development policy";""
4;"506004";"506004";"European integration";""
4;"506005";"506005";"Research policy";""
4;"506006";"506006";"Peace studies";""
4;"506007";"506007";"International relations";""
4;"506008";"506008";"Conflict research";""
4;"506009";"506009";"Organisation theory";""
4;"506010";"506010";"Policy analysis";""
4;"506011";"506011";"Political history";""
4;"506012";"506012";"Political systems";""
4;"506013";"506013";"Political theory";""
4;"506014";"506014";"Comparative politics";""
4;"506015";"506015";"Asylum policy";""
4;"506016";"506016";"Migration policy";""
4;"506017";"506017";"Science and technology policy";""
4;"506018";"506018";"Terrorism research";""
2;"507";"507";"Human Geography, Regional Geography, Regional Planning";""
3;"5070";"5070";"Human Geography, Regional Geography, Regional Planning";""
4;"507001";"507001";"Applied geography";""
4;"507002";"507002";"Population geography";""
4;"507003";"507003";"Geoinformatics";""
4;"507004";"507004";"History of geography";""
4;"507005";"507005";"Cultural geography";""
4;"507006";"507006";"Cultural landscape research";""
4;"507007";"507007";"Land use planning";""
4;"507008";"507008";"Landscape planning";""
4;"507009";"507009";"Regional planning";""
4;"507010";"507010";"Political geography";""
4;"507011";"507011";"Spatial research";""
4;"507012";"507012";"Spatial structure";""
4;"507013";"507013";"Regional geography";""
4;"507014";"507014";"Regional development";""
4;"507015";"507015";"Regional research";""
4;"507016";"507016";"Regional economy";""
4;"507017";"507017";"Social geography";""
4;"507018";"507018";"Urban and village renewal";""
4;"507019";"507019";"Urban development planning";""
4;"507020";"507020";"Urbanism";""
4;"507021";"507021";"Urban history";""
4;"507022";"507022";"Urban planning";""
4;"507023";"507023";"Location development";""
4;"507024";"507024";"Environmental policy";""
4;"507025";"507025";"Transport planning";""
4;"507026";"507026";"Economic geography";""
4;"507027";"507027";"Sustainable urban development";""
4;"507028";"507028";"Cartography";""
4;"507029";"507029";"Urban ecology";""
2;"508";"508";"Media and Communication Sciences";""
3;"5080";"5080";"Media and Communication Sciences";""
4;"508001";"508001";"Archive studies";""
4;"508002";"508002";"Audiovisual media";""
4;"508003";"508003";"Library science";""
4;"508004";"508004";"Intercultural communication";""
4;"508005";"508005";"Journalism";""
4;"508006";"508006";"Communication theory";""
4;"508007";"508007";"Communication science";""
4;"508008";"508008";"Media analysis";""
4;"508009";"508009";"Media research";""
4;"508010";"508010";"Media history";""
4;"508011";"508011";"Media theory";""
4;"508012";"508012";"Media impact studies";""
4;"508013";"508013";"Public relations";""
4;"508014";"508014";"Journalism";""
4;"508015";"508015";"Business communication";""
4;"508016";"508016";"Science communication";""
4;"508017";"508017";"Organisational communication";""
4;"508018";"508018";"Reception research";""
4;"508019";"508019";"Media ethics";""
4;"508020";"508020";"Political communication";""
4;"508021";"508021";"Media studies";""
2;"509";"509";"Other Social Sciences";""
3;"5090";"5090";"Other Social Sciences";""
4;"509001";"509001";"Action research";""
4;"509002";"509002";"Disability studies";""
4;"509003";"509003";"Development cooperation";""
4;"509004";"509004";"Evaluation research";""
4;"509005";"509005";"Gerontology";""
4;"509006";"509006";"History of social sciences";""
4;"509007";"509007";"Graffiti research";""
4;"509008";"509008";"Child research, youth research";""
4;"509009";"509009";"Military strategic research";""
4;"509010";"509010";"Minority research";""
4;"509011";"509011";"Organisational development";""
4;"509012";"509012";"Social policy";""
4;"509013";"509013";"Social statistics";""
4;"509014";"509014";"Game research";""
4;"509015";"509015";"Accident research";""
4;"509016";"509016";"Transport economics";""
4;"509017";"509017";"Social studies of science";""
4;"509018";"509018";"Knowledge management";""
4;"509019";"509019";"Futurology";""
4;"509020";"509020";"Military ethics";""
4;"509021";"509021";"Military science";""
4;"509022";"509022";"Polemology";""
4;"509023";"509023";"Development research";""
4;"509024";"509024";"Security research";""
4;"509025";"509025";"Technology studies";""
4;"509026";"509026";"Digitalisation research";""
1;"6";"6";"HUMANITIES";""
2;"601";"601";"History, Archaeology";""
3;"6010";"6010";"History, Archaeology";""
4;"601001";"601001";"Ancient history";""
4;"601002";"601002";"Classical studies";""
4;"601003";"601003";"Archaeology";""
4;"601004";"601004";"Epigraphy";""
4;"601005";"601005";"European history";""
4;"601006";"601006";"Early history";""
4;"601007";"601007";"Historical regional studies";""
4;"601008";"601008";"Science of history";""
4;"601009";"601009";"Historical auxiliary sciences";""
4;"601010";"601010";"Classical archaeology";""
4;"601011";"601011";"Codicology";""
4;"601012";"601012";"Medieval history";""
4;"601013";"601013";"Museology";""
4;"601014";"601014";"Modern history";""
4;"601015";"601015";"Numismatics";""
4;"601016";"601016";"Austrian history";""
4;"601017";"601017";"Palaeography";""
4;"601018";"601018";"Papyrology";""
4;"601019";"601019";"Source studies";""
4;"601020";"601020";"Regional history";""
4;"601021";"601021";"Prehistory";""
4;"601022";"601022";"Contemporary history";""
4;"601023";"601023";"Global history";""
4;"601024";"601024";"Archaeological prospection";""
4;"601025";"601025";"Experimental archaeology";""
4;"601026";"601026";"Virtual archeology";""
4;"601027";"601027";"Deserted settlement research";""
4;"601028";"601028";"Gender history";""
4;"601029";"601029";"Social history";""
2;"602";"602";"Linguistics and Literature";""
3;"6020";"6020";"Linguistics and Literature";""
4;"602001";"602001";"African studies";""
4;"602002";"602002";"Egyptology";""
4;"602003";"602003";"General literature studies";""
4;"602004";"602004";"General linguistics";""
4;"602005";"602005";"American studies";""
4;"602006";"602006";"Applied literature studies";""
4;"602007";"602007";"Applied linguistics";""
4;"602008";"602008";"English studies";""
4;"602009";"602009";"Arabic studies";""
4;"602010";"602010";"Byzantine studies";""
4;"602011";"602011";"Computational linguistics";""
4;"602012";"602012";"Finno-Ugrian studies";""
4;"602013";"602013";"Sign language research";""
4;"602014";"602014";"German studies";""
4;"602015";"602015";"Greek studies";""
4;"602016";"602016";"Hermeneutics";""
4;"602017";"602017";"Indo-European studies";""
4;"602018";"602018";"Indology";""
4;"602019";"602019";"Iranian studies";""
4;"602020";"602020";"Japanese studies";""
4;"602021";"602021";"Yiddish studies";""
4;"602022";"602022";"Jewish studies";""
4;"602023";"602023";"Celtic studies";""
4;"602024";"602024";"Classical philology";""
4;"602025";"602025";"Clinical linguistics";""
4;"602026";"602026";"Cognitive linguistics";""
4;"602027";"602027";"Coptic studies";""
4;"602028";"602028";"Korean studies";""
4;"602029";"602029";"Latin studies";""
4;"602030";"602030";"Lexicography";""
4;"602031";"602031";"History of literature";""
4;"602032";"602032";"Dialectology";""
4;"602033";"602033";"Onomastics";""
4;"602034";"602034";"Dutch studies";""
4;"602035";"602035";"Modern Greek studies";""
4;"602036";"602036";"Neurolinguistics";""
4;"602037";"602037";"Oriental studies";""
4;"602038";"602038";"Phonetics";""
4;"602039";"602039";"Phonology";""
4;"602040";"602040";"Psycholinguistics";""
4;"602041";"602041";"Rhetoric";""
4;"602042";"602042";"Romance studies";""
4;"602043";"602043";"Semiotics";""
4;"602044";"602044";"Semitic studies";""
4;"602045";"602045";"Sinology";""
4;"602046";"602046";"Scandinavian studies";""
4;"602047";"602047";"Slavonic studies";""
4;"602048";"602048";"Sociolinguistics";""
4;"602049";"602049";"Terminology science";""
4;"602050";"602050";"Tibetan studies";""
4;"602051";"602051";"Translation studies";""
4;"602052";"602052";"Turkish studies";""
4;"602053";"602053";"Comparative literature studies";""
4;"602054";"602054";"Comparative linguistics";""
4;"602055";"602055";"Patholinguistics";""
4;"602056";"602056";"Ancient Oriental studies";""
4;"602057";"602057";"Historical linguistics";""
4;"602058";"602058";"Corpus linguistics";""
4;"602059";"602059";"Writing studies";""
